107.6;2754.28;2420.26
107.7;2754.32;2420.26
107.8;2754.36;2420.26
107.9;2754.38;2420.26
108;2754.38;2420.26
108.1;2754.37;2420.26
108.2;2754.35;2420.26
108.3;2754.33;2420.26
108.4;2754.31;2420.26
108.5;2754.28;2420.26
108.6;2754.26;2420.26
108.7;2754.23;2420.26
108.8;2754.18;2420.26
108.9;2754.13;2420.26
109;2754.06;2420.26
109.1;2753.98;2420.26
109.2;2753.89;2420.26
109.3;2753.79;2420.26
109.4;2753.68;2420.26
109.5;2753.56;2420.26
109.6;2753.43;2420.26
109.7;2753.28;2420.26
109.8;2753.13;2420.26
109.9;2752.96;2420.26
110;2752.78;2420.26
110.1;2752.59;2420.26
110.2;2752.39;2420.26
110.3;2752.18;2420.26
110.4;2751.96;2420.26
110.5;2751.73;2420.26
110.6;2751.48;2420.26
110.7;2751.24;2420.26
110.8;2750.99;2420.26
110.9;2750.75;2420.26
111;2750.51;2420.26
111.1;2750.26;2420.26
111.2;2750.02;2420.26
111.3;2749.77;2420.26
111.4;2749.53;2420.26
111.5;2749.28;2420.26
111.6;2749.04;2420.26
111.7;2748.80;2420.26
111.8;2748.56;2420.27
111.9;2748.33;2420.29
112;2748.12;2420.31
112.1;2747.91;2420.35
112.2;2747.72;2420.40
112.3;2747.53;2420.46
112.4;2747.36;2420.54
112.5;2747.20;2420.62
112.6;2747.05;2420.71
112.7;2746.91;2420.82
112.8;2746.78;2420.94
112.9;2746.67;2421.06
113;2746.56;2421.20
113.1;2746.47;2421.35
113.2;2746.38;2421.51
113.3;2746.31;2421.69
113.4;2746.25;2421.87
113.5;2746.20;2422.06
113.6;2746.16;2422.27
113.7;2746.13;2422.49
113.8;2746.11;2422.71
113.9;2746.09;2422.93
114;2746.07;2423.15
114.1;2746.04;2423.37
114.2;2746.02;2423.60
114.3;2746.00;2423.82
114.4;2745.98;2424.04
114.5;2745.96;2424.26
114.6;2745.93;2424.49
114.7;2745.91;2424.71
114.8;2745.90;2424.94
114.9;2745.89;2425.18
115;2745.90;2425.43
115.1;2745.92;2425.69
115.2;2745.95;2425.97
115.3;2746.00;2426.26
115.4;2746.06;2426.57
115.5;2746.14;2426.89
115.6;2746.23;2427.22
115.7;2746.33;2427.57
115.8;2746.44;2427.93
115.9;2746.58;2428.31
116;2746.72;2428.69
116.1;2746.88;2429.10
116.2;2747.05;2429.51
116.3;2747.24;2429.94
116.4;2747.44;2430.39
116.5;2747.65;2430.85
116.6;2747.88;2431.32
116.7;2748.12;2431.81
116.8;2748.37;2432.30
116.9;2748.63;2432.81
117;2748.90;2433.32
117.1;2749.17;2433.83
117.2;2749.44;2434.35
117.3;2749.71;2434.86
117.4;2749.97;2435.36
117.5;2750.22;2435.86
117.6;2750.46;2436.35
117.7;2750.69;2436.82
117.8;2750.90;2437.28
117.9;2751.10;2437.72
118;2751.29;2438.15
118.1;2751.46;2438.57
118.2;2751.62;2438.97
118.3;2751.76;2439.36
118.4;2751.89;2439.74
118.5;2752.01;2440.10
118.6;2752.11;2440.44
118.7;2752.20;2440.78
118.8;2752.28;2441.11
118.9;2752.34;2441.42
119;2752.39;2441.72
119.1;2752.44;2442.02
119.2;2752.47;2442.31
119.3;2752.49;2442.59
119.4;2752.51;2442.86
119.5;2752.52;2443.13
119.6;2752.53;2443.39
119.7;2752.53;2443.65
119.8;2752.53;2443.90
119.9;2752.53;2444.16
